"two_year_recid","prior_counts","s","race","age","gender","u_hat"
0,1,1,1,0.295414499666349,1,-0.325303481421121
1,1,1,1,0.124925155429526,0,-0.325942924010592
0,1,1,1,-0.386542877280944,0,-0.303327053652845
1,6,1,0,-0.642276893636179,0,0.904435472682669
0,0,1,0,2.08555261415299,1,-0.85809126168493
0,2,1,0,0.210169827547938,0,0.079704467188161
1,5,1,1,-0.557032221517767,0,0.748113085818493
0,0,1,0,0.295414499666349,0,-0.902714459792608
1,0,1,1,-1.06850025422824,0,-0.880720780795124
1,4,1,1,-0.812766237873002,0,0.57075554160781
0,0,1,0,1.4035952372057,0,-0.895061955414851
1,2,1,0,-0.471787549399356,0,0.0834005495987883
0,10,1,1,-0.557032221517767,0,1.30510460077547
1,9,1,1,1.74457392567935,0,1.21797783871511
0,3,1,0,-0.983255582109825,1,0.372525240309354
0,0,1,1,-1.06850025422824,1,-0.834623744878188
1,2,1,0,-1.32423427058347,1,0.05672582972319
0,1,1,1,-0.301298205162532,0,-0.297431785651669
0,0,1,1,-0.471787549399356,0,-0.922590642522733
1,15,1,1,2.25604195838982,0,1.63277707749089
0,0,1,1,-0.301298205162532,0,-0.877273361405323
1,4,1,1,-1.23898959846506,0,0.583186129218069
1,3,1,0,-0.72752156575459,0,0.343991802810283
0,5,1,0,-0.642276893636179,0,0.760976131102114
0,1,1,0,-0.812766237873002,0,-0.33710488362741
1,3,1,0,-0.983255582109825,0,0.344363046946153
0,0,1,1,0.295414499666349,0,-0.869347702955019
1,18,1,1,-0.642276893636179,0,1.76953850767124
1,0,1,0,0.0396804833111143,1,-0.866142594448433
0,0,1,1,-1.06850025422824,0,-0.896846316930434
1,4,1,1,2.00030794203458,1,0.578395150910265
1,0,1,0,1.91506326991617,1,-0.851357114557261
0,0,1,1,-1.15374492634665,0,-0.867381848755376
0,0,1,1,-1.06850025422824,1,-0.852428898830912
0,0,1,1,-0.386542877280944,0,-0.886057882214668
1,8,1,1,-0.386542877280944,0,1.1293277392605
0,10,1,1,-0.301298205162532,1,1.30264059618566
0,1,1,0,0.892127204495231,1,-0.301507458394539
1,2,1,0,0.380659171784761,0,0.0535930406184999
1,0,1,1,-0.301298205162532,0,-0.86768769221351
1,1,1,1,-1.06850025422824,0,-0.318392241160505
1,13,1,1,-0.642276893636179,0,1.52265228399306
1,1,1,0,0.295414499666349,0,-0.293298899103277
1,23,1,1,-0.301298205162532,0,1.97148351837885
0,20,1,1,1.06261654873205,0,1.87194232254392
0,3,1,1,-1.06850025422824,0,0.363710334029695
1,1,1,1,0.0396804833111143,0,-0.368602125937422
1,2,1,1,-0.983255582109825,0,0.0737468910857004
1,2,1,1,2.59702064686346,0,0.0943309566868725
0,0,1,1,0.0396804833111143,0,-0.886514510933022
0,0,1,1,-0.130808860925709,1,-0.86454324462721
0,1,1,0,1.57408458144252,0,-0.309743137014365
0,0,1,1,1.48883990932411,0,-0.927371018546175
0,0,1,1,-1.15374492634665,0,-0.875996624649375
0,11,1,1,0.210169827547938,0,1.38257981199715
1,4,1,1,-0.386542877280944,0,0.573523855383381
0,0,1,1,1.65932925356094,0,-0.855687352285847
0,0,1,1,-0.301298205162532,1,-0.893596129606892
0,2,1,0,2.08555261415299,1,0.0837942630219772
0,0,1,1,-0.642276893636179,0,-0.848383687298001
1,0,1,1,0.124925155429526,0,-0.898153394311705
1,17,1,1,0.977371876613642,0,1.73539562878349
0,3,1,1,-1.06850025422824,0,0.358076684093783
0,0,1,0,-0.557032221517767,1,-0.872385113576077
1,15,1,0,-0.0455641888072973,1,1.64624584174734
1,7,1,1,-0.471787549399356,0,1.02300425975317
1,2,1,1,-0.983255582109825,0,0.083025165161424
0,3,1,1,-0.642276893636179,0,0.316832961003513
1,0,1,1,-1.15374492634665,0,-0.868956412835484
1,3,1,0,1.14786122085047,0,0.352495085471187
0,5,1,1,-0.301298205162532,0,0.748197429856763
0,4,1,1,0.124925155429526,0,0.583822946871698
1,14,1,1,0.806882532376819,0,1.58236838804973
0,2,1,0,1.57408458144252,0,0.0627982663858667
1,3,1,1,-0.130808860925709,0,0.379471732221177
1,2,1,0,1.06261654873205,0,0.057653695046212
1,20,1,1,1.91506326991617,0,1.85089098141408
0,2,1,1,-0.557032221517767,0,0.0442526118612927
0,1,1,1,-0.898010909991414,0,-0.313898276709059
0,1,1,1,0.806882532376819,0,-0.287713518554759
0,0,1,1,0.977371876613642,0,-0.947987581096288
0,6,1,1,0.210169827547938,0,0.907111886160877
1,10,1,1,-0.72752156575459,0,1.31699595986391
1,10,1,1,-0.642276893636179,0,1.31127487864716
0,1,1,0,0.465903843903173,0,-0.305590865961284
1,9,1,0,2.17079728627141,1,1.2108184744417
0,1,1,0,1.57408458144252,0,-0.319059376530666
0,0,1,1,-0.557032221517767,0,-0.939657557231968
0,0,1,1,-0.983255582109825,0,-0.879576233068984
0,2,1,0,0.977371876613642,1,0.0496012949504857
1,0,1,1,-0.983255582109825,0,-0.90016263589393
1,18,1,1,1.31835056508729,0,1.78141175246238
0,0,1,1,0.892127204495231,0,-0.89551549506855
0,1,1,1,-1.06850025422824,0,-0.339003760193538
1,1,1,0,-0.72752156575459,0,-0.329402240485985
0,0,1,0,2.34128663050823,0,-0.858200527746249
1,0,1,0,-0.0455641888072973,0,-0.90926023862379
0,1,1,1,-0.898010909991414,0,-0.324551512606571
0,0,1,0,-1.15374492634665,0,-0.898163433439798
1,0,1,0,-0.812766237873002,0,-0.934522642144254
0,0,1,0,2.8527546632187,0,-0.91048419329478
0,1,1,0,-1.15374492634665,0,-0.345255211001205
0,1,1,1,0.210169827547938,1,-0.301947973306608
0,0,1,1,-1.06850025422824,0,-0.876982818901881
0,1,1,0,0.636393188139996,0,-0.329979235942375
1,1,1,0,-1.06850025422824,0,-0.314033253423801
1,0,1,1,0.892127204495231,0,-0.926923683783701
1,4,1,1,0.124925155429526,1,0.586541818644085
0,2,1,1,1.14786122085047,0,0.0650601093454447
1,6,1,1,-0.983255582109825,0,0.904283637937645
0,0,1,1,-0.898010909991414,0,-0.862572303448146
0,0,1,1,-0.471787549399356,0,-0.898473298013953
0,0,1,1,-0.898010909991414,0,-0.871889873345202
0,11,1,1,1.31835056508729,0,1.38876664612092
1,10,1,1,-0.0455641888072973,0,1.31073190414721
0,0,1,1,-0.983255582109825,0,-0.859013163126358
0,0,1,0,-1.06850025422824,1,-0.936931187657378
0,0,1,1,0.124925155429526,0,-0.861313227295916
1,22,1,0,-0.386542877280944,0,1.93514771294065
1,0,1,1,-1.15374492634665,0,-0.935304333144881
0,0,1,0,1.57408458144252,1,-0.871659677669832
1,7,1,1,-0.812766237873002,0,1.03094340339811
0,1,1,1,-0.812766237873002,1,-0.332638515124209
0,8,1,1,3.10848867957393,0,1.13715882987814
0,10,1,1,0.380659171784761,0,1.33097648650012
0,0,1,1,0.210169827547938,1,-0.883717412680418
1,0,1,1,-1.23898959846506,0,-0.907105819997311
0,3,1,1,-0.471787549399356,1,0.36265451018299
1,2,1,1,-1.06850025422824,0,0.0696948647030069
1,4,1,1,-0.72752156575459,0,0.580491580936993
1,19,1,1,1.06261654873205,1,1.81284712530765
1,1,1,1,-1.15374492634665,0,-0.286082388676498
0,0,1,1,-0.983255582109825,1,-0.878804229054914
1,1,1,0,-1.23898959846506,1,-0.309644143047196
0,0,1,1,-0.983255582109825,1,-0.865073866140629
0,3,1,1,-0.642276893636179,0,0.341368638252007
0,0,1,1,1.57408458144252,1,-0.867433543351386
0,0,1,1,-0.983255582109825,1,-0.888249870185095
1,5,1,1,-0.72752156575459,0,0.76737169674943
0,6,1,1,-0.812766237873002,0,0.880094490391353
0,2,1,1,-0.983255582109825,0,0.0458623010803751
1,4,1,1,-0.642276893636179,0,0.577724039513566
0,1,1,1,-0.471787549399356,0,-0.289884327360207
1,1,1,1,-0.642276893636179,0,-0.369277901403996
0,0,1,1,-0.557032221517767,0,-0.886358640942129
0,0,1,1,-0.301298205162532,0,-0.923528422510065
1,8,1,1,0.551148516021584,0,1.1394172906381
0,0,1,0,-0.812766237873002,0,-0.873007448944648
0,0,1,0,1.06261654873205,0,-0.925319108797424
0,4,1,1,0.210169827547938,0,0.599639974692617
0,4,1,1,0.0396804833111143,1,0.590665750599428
1,1,1,0,-0.898010909991414,0,-0.324776245151414
1,2,1,0,-1.15374492634665,0,0.0703399035292177
1,0,1,0,-1.06850025422824,0,-0.874768248833351
0,11,1,1,1.91506326991617,0,1.39219482765671
0,0,1,0,1.14786122085047,0,-0.884069501365883
0,0,1,1,0.124925155429526,0,-0.892521726404016
0,3,1,1,0.210169827547938,1,0.348543514251306
0,0,1,0,-0.301298205162532,0,-0.874522081679474
1,1,1,1,-1.06850025422824,0,-0.296389048496172
0,2,1,0,-0.301298205162532,0,0.106152483189984
1,0,1,1,-0.898010909991414,0,-0.875975470880821
1,22,1,1,-0.216053533044121,0,1.9384362784583
0,0,1,1,-0.983255582109825,1,-0.861002891593861
0,0,1,1,2.42653130262664,0,-0.877975371953346
0,0,1,1,-0.386542877280944,0,-0.893136453690791
0,0,1,0,-1.23898959846506,0,-0.899909994753658
1,1,1,1,-0.898010909991414,1,-0.347857295162687
0,1,1,1,0.124925155429526,1,-0.29366918954813
0,0,1,1,4.13142474499487,0,-0.890761015577654
0,2,1,0,-0.557032221517767,0,0.080607458158207
1,3,1,1,0.124925155429526,0,0.378558234744163
0,0,1,1,-0.130808860925709,1,-0.88256964857929
0,0,1,1,0.380659171784761,0,-0.847748912858812
0,3,1,1,-0.471787549399356,0,0.364847496668987
1,17,1,1,-0.386542877280944,0,1.73626616852498
1,1,1,1,-0.898010909991414,0,-0.291395095699771
0,7,1,1,0.0396804833111143,0,1.03425691516022
0,0,1,1,-0.898010909991414,0,-0.94188372568441
0,8,1,0,-0.72752156575459,0,1.13332728127421
1,14,1,1,-0.557032221517767,0,1.58013063003512
0,0,1,1,-0.216053533044121,0,-0.979683082417143
1,1,1,0,-0.216053533044121,1,-0.359333172749661
1,5,1,1,-0.130808860925709,0,0.767479410481584
0,16,1,1,-0.471787549399356,0,1.68876046880108
1,1,1,0,-0.0455641888072973,0,-0.33991800305671
1,0,1,1,0.210169827547938,1,-0.896077986683592
0,0,1,0,0.721637860258407,0,-0.860423443980928
0,2,1,0,1.06261654873205,0,0.0813791570231091
1,3,1,1,-0.812766237873002,0,0.337111459738798
0,1,1,1,-0.983255582109825,1,-0.340707695973373
0,2,1,0,0.380659171784761,0,0.0712189667531232
1,13,1,1,0.0396804833111143,0,1.53745135976098
0,0,1,1,-0.130808860925709,0,-0.891800181587033
1,0,1,1,-1.15374492634665,0,-0.886697235740842
0,20,1,1,0.721637860258407,0,1.86887032758131
1,3,1,1,-0.812766237873002,0,0.329253259309241
1,25,1,1,1.14786122085047,0,2.03309215695578
1,1,1,1,-1.06850025422824,0,-0.328548351458245
1,9,1,1,1.48883990932411,0,1.23740059549243
1,5,1,0,-0.72752156575459,0,0.756815291986775
1,4,1,1,2.76750999110029,0,0.577829056185139
0,4,1,1,-0.0455641888072973,0,0.555741484576516
0,4,1,0,1.82981859779776,0,0.560773689273483
1,1,1,1,-0.557032221517767,0,-0.321491534926514
0,2,1,1,-0.471787549399356,0,0.0514092365448188
1,6,1,1,0.210169827547938,0,0.889526641781504
0,3,1,1,0.721637860258407,0,0.344319582716678
0,0,1,0,1.4035952372057,0,-0.877031719600601
1,1,1,1,-1.23898959846506,0,-0.296388656460498
1,4,1,0,-0.72752156575459,0,0.582020768167858
1,1,1,0,0.380659171784761,1,-0.314778874394269
0,1,1,1,-1.15374492634665,0,-0.297018500262812
1,1,1,1,-1.15374492634665,0,-0.317772405273599
1,3,1,0,-0.898010909991414,0,0.35036321376343
1,4,1,1,-0.72752156575459,0,0.585620033054845
0,1,1,0,1.14786122085047,0,-0.355244471606474
1,5,1,1,-0.898010909991414,0,0.747264376331457
0,0,1,0,-0.72752156575459,0,-0.868815927311561
0,0,1,0,0.977371876613642,0,-0.91695535541359
0,7,1,1,-0.898010909991414,0,1.0337893597178
0,0,1,0,-1.15374492634665,1,-0.894077179414971
1,1,1,1,-0.898010909991414,0,-0.32360855123949
0,9,1,1,0.124925155429526,0,1.22855459177864
1,5,1,1,-0.386542877280944,0,0.752757913787772
0,1,1,0,-1.06850025422824,1,-0.331775621257995
1,0,1,1,-0.812766237873002,0,-0.887439536095598
1,25,1,1,-0.301298205162532,0,2.04147386277789
0,0,1,1,-0.898010909991414,0,-0.880056330921161
1,13,1,1,0.380659171784761,0,1.53097396140062
0,0,1,1,0.977371876613642,0,-0.889377498413856
0,4,1,1,-0.386542877280944,1,0.581074483727762
0,0,1,0,0.465903843903173,0,-0.88188598279641
0,0,1,1,1.48883990932411,1,-0.919295966322258
0,3,1,1,-0.983255582109825,0,0.371927712903883
0,1,1,1,-0.72752156575459,1,-0.319372802380203
1,1,1,0,-1.06850025422824,0,-0.350869245901128
0,3,1,0,0.636393188139996,0,0.348860013748191
1,6,1,1,-0.983255582109825,0,0.894123810386465
1,4,1,1,-0.130808860925709,0,0.587833894125971
0,1,1,1,-0.557032221517767,0,-0.310323783366084
0,1,1,0,1.31835056508729,0,-0.372433065761891
0,1,1,1,-0.216053533044121,0,-0.315704712025283
1,3,1,1,-0.898010909991414,0,0.342488688171404
0,3,1,1,1.4035952372057,0,0.363866904936819
1,1,1,0,-1.32423427058347,0,-0.36962052084856
0,4,1,1,-0.216053533044121,0,0.57411857873319
1,1,1,0,-0.301298205162532,1,-0.292663502648839
0,1,1,1,-0.471787549399356,1,-0.314882412363284
0,0,1,1,0.721637860258407,0,-0.826695346203749
1,9,1,1,-0.72752156575459,0,1.21811843820465
1,0,1,0,-0.642276893636179,0,-0.859705663878934
1,1,1,0,1.48883990932411,0,-0.336250900015107
0,1,1,1,-0.642276893636179,0,-0.321756537057585
0,1,1,1,1.91506326991617,1,-0.315991589405483
1,3,1,1,-0.557032221517767,0,0.356896775789657
1,3,1,1,-0.216053533044121,0,0.363949798090845
1,5,1,1,-0.642276893636179,0,0.755531912038648
1,0,1,1,0.892127204495231,0,-0.84861790394673
0,0,1,0,0.636393188139996,1,-0.87834525319256
1,0,1,1,-0.130808860925709,0,-0.912873847185729
0,3,1,0,-0.557032221517767,1,0.328496178114494
0,0,1,0,1.57408458144252,1,-0.896087270514109
0,0,1,0,-0.898010909991414,0,-0.905499591210434
0,1,1,1,-0.557032221517767,0,-0.306985163057013
0,1,1,1,-0.557032221517767,0,-0.310471939192799
1,6,1,1,0.380659171784761,0,0.910050160978864
1,1,1,1,-1.06850025422824,0,-0.357455467635459
1,2,1,1,0.977371876613642,0,0.0764885387611245
0,0,1,1,-0.812766237873002,0,-0.876613105512502
0,1,1,0,1.48883990932411,0,-0.318346574040078
1,4,1,1,-0.557032221517767,0,0.560306426450972
1,1,1,0,1.91506326991617,1,-0.298920669344774
1,3,1,1,1.23310589296888,0,0.372533194461244
1,2,1,1,-1.15374492634665,0,0.0849645817315244
1,19,1,1,-0.216053533044121,0,1.83078659198246
0,3,1,1,2.42653130262664,0,0.327263322323597
0,2,1,0,-0.471787549399356,0,0.0802663270174008
0,0,1,1,0.977371876613642,0,-0.892907206836586
1,10,1,1,-0.557032221517767,0,1.30763648879886
0,1,1,1,-0.642276893636179,0,-0.330616750193967
0,0,1,1,2.93799933533711,1,-0.864849389791181
0,0,1,1,1.06261654873205,0,-0.891304236189553
0,1,1,1,0.892127204495231,0,-0.318694522377023
0,1,1,0,-0.130808860925709,1,-0.279380757249491
1,0,1,1,-0.642276893636179,1,-0.871024631330225
1,14,1,1,-0.216053533044121,0,1.58328065503643
0,2,1,1,-0.898010909991414,0,0.108959535536646
1,5,1,1,-0.72752156575459,0,0.759150775383802
0,0,1,1,1.06261654873205,0,-0.935691204525382
0,1,1,0,-0.812766237873002,0,-0.322744319521006
0,1,1,1,-1.15374492634665,0,-0.307393920093398
1,2,1,1,-0.812766237873002,0,0.0726027510968203
1,6,1,1,-1.06850025422824,0,0.917759974978329
0,0,1,0,-0.72752156575459,1,-0.859370824739948
0,0,1,0,-1.23898959846506,0,-0.862764920186347
1,1,1,1,-0.386542877280944,0,-0.346663773162069
1,0,1,1,0.892127204495231,0,-0.885580983264834
1,7,1,1,-0.130808860925709,0,1.02628997527382
0,2,1,0,0.0396804833111143,0,0.0939481962191536
0,5,1,0,0.551148516021584,0,0.762158670573124
0,0,1,0,-0.983255582109825,0,-0.89582111022613
1,0,1,0,-1.15374492634665,1,-0.917502783996933
0,0,1,1,1.65932925356094,0,-0.900707631401825
1,10,1,1,-0.642276893636179,0,1.3159318566685
0,0,1,0,-1.06850025422824,0,-0.898716468295427
1,0,1,1,-1.15374492634665,1,-0.899694910689716
1,2,1,1,-0.983255582109825,0,0.0626384181441909
0,1,1,1,-0.386542877280944,0,-0.332762302663244
1,5,1,1,0.124925155429526,0,0.758441167742775
1,10,1,1,-0.471787549399356,0,1.30644441927648
1,4,1,1,1.65932925356094,0,0.578833594177345
1,2,1,0,-1.06850025422824,0,0.0621812994051647
1,0,1,1,-0.72752156575459,0,-0.890131949087282
0,0,1,1,-1.23898959846506,1,-0.907428190830077
1,6,1,1,1.48883990932411,0,0.910853142915751
0,0,1,1,-0.471787549399356,0,-0.906019526772361
0,6,1,1,-0.983255582109825,1,0.905349973569448
0,1,1,1,0.0396804833111143,0,-0.302680027896376
1,8,1,0,-0.216053533044121,0,1.14365875802125
1,1,1,1,-1.15374492634665,0,-0.299317674874117
0,0,1,1,-0.812766237873002,0,-0.854498267869598
1,4,1,1,-0.386542877280944,0,0.597431790749447
0,3,1,1,-0.386542877280944,1,0.385174788646989
1,2,1,1,-0.983255582109825,0,0.0537072888363574
0,8,1,0,-0.216053533044121,0,1.1399657749099
1,6,1,1,-0.471787549399356,0,0.902503172551055
0,0,1,0,0.636393188139996,0,-0.877900138779402
1,0,1,1,-1.15374492634665,0,-0.905503394352253
0,0,1,1,-1.06850025422824,1,-0.822540902787192
0,2,1,1,0.892127204495231,0,0.0793996235572895
0,0,1,1,-0.471787549399356,0,-0.864146338424925
1,6,1,1,-0.386542877280944,0,0.899448294191181
0,17,1,1,1.4035952372057,0,1.74031105260554
1,20,1,1,0.892127204495231,0,1.86747901524695
0,2,1,0,-0.898010909991414,0,0.0380198862803975
0,2,1,1,-0.983255582109825,0,0.0768652723778007
0,5,1,1,0.124925155429526,0,0.758917908907531
0,0,1,1,2.93799933533711,0,-0.849914092528104
1,1,1,1,-1.15374492634665,0,-0.338188813255576
0,1,1,1,2.08555261415299,0,-0.309821643029023
0,1,1,1,0.380659171784761,0,-0.319640684784126
0,2,1,1,-0.471787549399356,0,0.0673781802644117
1,1,1,1,-1.06850025422824,0,-0.305403335217702
0,6,1,0,0.806882532376819,0,0.899667143129841
0,2,1,1,-0.812766237873002,0,0.0364124381532567
0,0,1,1,-0.301298205162532,0,-0.882858874192441
1,17,1,1,0.0396804833111143,0,1.74352582425753
1,11,1,1,-0.642276893636179,0,1.38433324297508
0,1,1,1,-0.130808860925709,0,-0.322129066813523
1,6,1,1,-0.557032221517767,0,0.900838838182127
0,1,1,0,2.17079728627141,0,-0.317853379209742
0,0,1,1,1.57408458144252,0,-0.895488112349826
1,0,1,1,1.4035952372057,0,-0.829512477283562
0,0,1,1,1.65932925356094,1,-0.856105885506355
0,3,1,0,-0.898010909991414,0,0.370520356206603
1,1,1,1,1.74457392567935,0,-0.322126395249056
0,0,1,1,-0.72752156575459,0,-0.877077099456249
0,5,1,1,3.44946736804758,1,0.730338113502418
1,16,1,1,0.124925155429526,0,1.69679490675477
1,0,1,1,-0.0455641888072973,0,-0.894080332754347
1,5,1,1,-0.812766237873002,1,0.762648336029206
0,0,1,0,0.977371876613642,0,-0.860352639284967
0,1,1,1,-0.642276893636179,0,-0.345360298058664
1,3,1,1,-0.557032221517767,0,0.353429310742538
1,13,1,1,0.636393188139996,0,1.51804256755154
0,2,1,1,2.08555261415299,0,0.0294921101997612
0,1,1,0,0.380659171784761,0,-0.320798330035978
0,5,1,0,0.977371876613642,0,0.744884133855853
0,1,1,1,-0.812766237873002,0,-0.352679407124971
0,2,1,0,1.74457392567935,0,0.0779394447825843
1,1,1,1,0.0396804833111143,0,-0.344186835665703
1,0,1,1,0.721637860258407,0,-0.894334992114522
0,0,1,0,1.57408458144252,1,-0.94812927140417
0,0,1,1,-1.15374492634665,1,-0.900120511362872
1,17,1,1,1.74457392567935,0,1.74119654471868
1,1,1,1,-0.642276893636179,0,-0.30099088232377
0,0,1,1,0.465903843903173,0,-0.868924883693446
0,0,1,0,0.210169827547938,1,-0.913991433502595
1,2,1,0,-0.216053533044121,0,0.0608415678164561
0,2,1,1,-0.216053533044121,0,0.051483187719207
1,4,1,1,0.124925155429526,0,0.551881038408901
0,0,1,1,-1.06850025422824,0,-0.918389653519355
0,0,1,1,-0.301298205162532,1,-0.886720676176848
1,4,1,1,-0.72752156575459,1,0.57208927052114
1,30,1,0,1.31835056508729,1,2.17486492218536
0,4,1,1,1.06261654873205,0,0.572900990594597
0,2,1,1,0.124925155429526,0,0.0600983171482006
0,0,1,0,0.295414499666349,1,-0.926541259154628
0,0,1,1,0.0396804833111143,0,-0.881949292553596
0,0,1,0,1.57408458144252,0,-0.828631215811461
0,2,1,1,1.57408458144252,0,0.0411714276497648
0,19,1,1,1.91506326991617,0,1.8263340342834
1,5,1,1,-1.06850025422824,0,0.748848411653877
1,0,1,1,-1.15374492634665,0,-0.855464963475043
1,0,1,1,-0.72752156575459,0,-0.86879492813555
0,2,1,1,-0.642276893636179,0,0.0589566313175174
0,4,1,0,1.23310589296888,1,0.58455760656176
1,1,1,0,1.06261654873205,0,-0.30701470962751
1,8,1,1,-0.386542877280944,0,1.15734297448342
0,3,1,0,0.806882532376819,0,0.365279813115257
0,1,1,1,-0.0455641888072973,0,-0.342942747996589
1,10,1,1,0.892127204495231,0,1.32442207803895
0,0,1,1,0.295414499666349,0,-0.873296219634462
0,2,1,0,1.31835056508729,0,0.0832268367760836
0,1,1,0,-0.471787549399356,0,-0.318787870265481
0,0,1,0,-0.72752156575459,0,-0.857395525178423
1,1,1,1,-1.06850025422824,1,-0.344552224396007
0,0,1,1,1.06261654873205,0,-0.87677216840593
0,0,1,0,1.23310589296888,0,-0.876257113916553
1,1,1,1,1.23310589296888,0,-0.313055974028776
0,2,1,0,2.08555261415299,0,0.0812208789047487
0,6,1,0,-0.216053533044121,0,0.913183365114875
1,1,1,1,-0.898010909991414,0,-0.319396390114496
0,0,1,1,0.465903843903173,0,-0.898188044705373
0,0,1,1,-0.216053533044121,0,-0.895883397980688
0,0,1,1,1.65932925356094,1,-0.905735598150053
1,9,1,1,-0.642276893636179,0,1.22018100717195
0,2,1,0,-0.812766237873002,0,0.0820954712947173
1,0,1,0,-1.23898959846506,0,-0.876403553701948
0,18,1,1,0.210169827547938,0,1.79284206034038
1,5,1,0,-0.386542877280944,1,0.763293189732986
1,1,1,1,-0.983255582109825,0,-0.297854382680479
0,0,1,1,-1.23898959846506,1,-0.898671270653343
0,8,1,0,1.31835056508729,0,1.12072756576732
0,7,1,1,1.31835056508729,0,1.02716880479577
0,3,1,0,0.465903843903173,0,0.358138880808542
0,2,1,0,-0.898010909991414,1,0.0971666775559676
1,0,1,1,-0.898010909991414,0,-0.855619632773237
1,3,1,1,-0.983255582109825,1,0.358382089127124
1,3,1,0,1.65932925356094,0,0.340708498232866
0,4,1,0,-0.812766237873002,0,0.557813534028593
0,1,1,0,0.977371876613642,0,-0.313283123077758
0,1,1,1,-0.812766237873002,0,-0.296625186388803
0,0,1,0,-1.06850025422824,1,-0.872712997552862
0,1,1,0,-0.216053533044121,1,-0.347897271679975
1,0,1,1,-0.812766237873002,0,-0.876929223489001
1,16,1,1,-0.130808860925709,0,1.70614884030142
1,4,1,1,-0.130808860925709,0,0.576447133537723
0,0,1,1,-0.898010909991414,0,-0.861501616269326
1,12,1,1,-0.130808860925709,0,1.46305628335655
0,0,1,0,0.210169827547938,0,-0.888818148268791
0,0,1,0,0.465903843903173,1,-0.878125309592308
1,9,1,1,0.721637860258407,0,1.23339383554419
1,5,1,1,0.0396804833111143,0,0.751840532979698
1,11,1,1,-0.812766237873002,0,1.37501158116515
1,1,1,1,2.25604195838982,0,-0.318451331675026
0,1,1,1,1.48883990932411,1,-0.327596193393291
1,1,1,1,0.380659171784761,0,-0.308972120739448
0,5,1,1,1.06261654873205,0,0.768183416162434
0,6,1,0,1.48883990932411,1,0.884990886264819
