"bar_pass_fair","location","UGPA","LSAT","ZFYA","race","gender","u_hat"
1,0,3.7,40,-0.22,0,1,-0.491446733687052
1,0,3.6,41,0.36,0,0,-0.572495528735588
1,0,3.5,46,2.11,0,0,-1.15864773378661
1,0,2.5,42,-0.59,1,1,0.231276186047439
1,2,3,37,1.72,0,1,-0.381826168699725
1,2,2.9,39,1.67,0,1,-0.396960394985644
1,2,2.5,31,0.02,0,0,0.389860317950853
1,2,2.9,36,-0.78,0,0,0.208580362763378
1,0,3.3,32,0.56,0,0,-0.132407376952532
1,2,2.3,35,0.95,0,1,0.229242679004477
1,2,2.9,41,0.74,0,1,-0.28063118661345
1,2,2.9,30,-0.59,0,1,0.348484588325104
1,2,3.2,37,-0.32,0,1,-0.0631826973771365
1,0,3.8,36,0.99,0,1,-0.72129310258438
1,2,3.1,36,-0.37,0,1,0.0405856435017857
1,2,2.9,39,0.49,0,1,-0.125924982464189
1,2,3.2,29,-0.88,0,0,0.271022413591725
1,2,3.2,35,-0.86,0,0,0.129513865429663
1,2,3.3,33,0.03,0,0,-0.0608763099149084
1,2,3.4,34,-0.94,0,1,0.0562950512176078
1,10,2.8,38,-0.58,0,0,0.195794909758223
1,2,2.5,37,0.14,0,1,0.224890262984818
1,2,2.8,34,-0.55,0,0,0.287848808809561
1,2,2.8,41,0.66,0,0,-0.17344663006181
1,2,3.5,26,0.72,0,1,-0.0943896563945228
1,2,2.9,36,-0.48,0,0,0.16239650852651
1,2,2.8,34,-0.16,0,1,0.227587338215646
1,2,2.7,38,1.15,0,1,-0.142289833409829
1,2,2.6,38,-0.78,0,1,0.309136853989295
1,2,2.9,35,0.22,0,1,0.0623128880527547
1,2,3.5,35,1.08,0,0,-0.477885994892477
1,2,2.7,46,0.8,0,0,-0.320245269558761
1,2,3,35,0.53,0,0,-0.0824999065180321
1,2,2.1,33,-0.62,0,1,0.578357998064122
1,2,3.2,35,0.92,0,1,-0.255676980523948
1,2,3.3,28,0.37,0,0,-0.0124564732129797
1,2,2.9,36,0.28,0,1,0.0215974910894019
1,2,2.9,35,0.09,0,0,0.0973345567562947
1,2,3.8,32,-0.39,0,0,-0.198112124450834
1,2,2.9,32,0.68,0,0,0.0703963386015142
1,2,3.3,40,0.34,0,1,-0.345530947322158
1,2,3.9,31,0.14,0,0,-0.374774541990402
1,2,3.6,35,-0.33,0,1,-0.215634379595363
1,2,3.1,32,-0.9,0,0,0.250646507962165
0,2,2.5,29,-0.25,1,0,1.74395305499236
0,9,2.8,35,-1.24,0,1,1.63954064499591
1,3,3.4,40,1.86,0,0,-0.801867864308081
1,5,3.3,34,1.75,1,0,-0.49098072797017
1,5,3.5,27,-0.93,1,1,0.231154985950764
1,5,3.3,30,0.29,1,0,-0.00988153741102248
0,5,2.2,31,0.21,1,1,1.73585770962857
0,2,2.7,23,-1.56,1,0,1.94497765863839
0,5,1.9,30,-0.02,1,1,1.88851796216626
1,5,3.2,29,1.12,1,0,-0.109115204372041
1,2,2.3,33,0.16,1,0,0.399139282919059
0,5,2.7,29,0.16,1,0,1.61831676526015
1,2,3.2,39,1.03,1,0,-0.413091906434503
1,2,2.6,32,1.94,1,0,-0.0438078610343324
0,10,2.9,32,-0.57,1,1,1.58263116131322
1,7,3.1,31,0.62,1,1,-0.00468663917083111
1,6,3,37,-0.04,0,1,0.00388573299665246
1,2,3,30,0.77,0,0,0.0594787223393083
0,10,2.8,27,-1.06,1,0,1.79432172013236
1,5,2.6,36,0.41,1,1,0.150568626224947
1,5,2.1,29,-0.56,1,1,0.654084363163404
1,2,3.3,36,0.55,0,0,-0.28345336098072
0,2,2.8,30,0.05,1,0,1.59371860875685
1,5,2.1,32,0.76,1,0,0.426581904599213
1,2,3.6,23,0.69,0,1,-0.0413863552527029
0,5,2.9,31,-0.9,1,0,1.67571837672721
1,0,3.1,31,-0.62,1,0,0.228026345788866
1,5,2.7,30,1.14,1,1,0.114549232171278
0,1,2.9,31,-1.69,1,1,1.74029339809116
0,2,2.7,29,-1.03,1,1,1.73396935507977
1,5,2.8,28,-0.09,1,1,0.348089884355654
1,5,1.7,40,0.52,0,1,0.427243706038505
0,5,3.6,29,-0.58,1,0,1.45297257073055
1,5,2.5,29,0.56,1,1,0.328189079224793
1,5,3.3,34,-1.24,1,0,0.175553179479882
1,5,3.4,30,0.71,1,1,-0.158574607834928
0,0,2.2,28,-0.31,1,0,1.8489438573705
0,2,2.2,36,-0.55,1,0,1.7461591012138
1,1,2.8,31,0.02,1,1,0.25164519015322
0,5,2.2,31,-0.48,1,0,1.81202597087159
1,6,2.3,35,1.69,0,1,0.102293412402835
1,2,3.2,35,0.78,1,0,-0.206641461859927
1,5,3.2,34,0.97,1,0,-0.220803854780887
0,5,2.8,30,-0.69,1,1,1.66091492839138
1,2,3.4,32,0.1,1,0,-0.0922578383607272
1,6,2.7,37,-0.64,0,0,0.279452040012763
1,2,1.9,34,-0.93,0,1,0.68899066417748
1,2,2.7,36,0.78,0,1,0.0218450403806396
0,5,3.6,26,0.03,1,0,1.43906712296193
1,6,3.1,34,-0.35,1,0,0.0832706462859275
1,2,3.9,28,0.6,0,1,-0.37887063268395
1,5,2.9,26,-0.14,1,0,0.37652097841546
0,6,2.8,26,-2.14,1,0,1.8993087390743
0,2,1.9,37,-0.96,1,1,1.83774734941732
1,5,2.1,32,-0.62,1,0,0.606072914253247
0,2,2.7,20,-0.93,1,0,1.92168681363715
0,10,2.4,31,-0.06,0,1,1.67011684826556
1,10,3.7,33,-0.55,1,0,-0.170480230134919
1,2,2.7,35,-0.28,0,0,0.261297324769984
1,5,2,31,-0.68,1,1,0.673277520503846
1,5,3.5,23,0.21,1,1,0.0774157477809412
1,6,2.7,29,-0.04,1,0,0.363723928368026
0,5,2.2,32,-0.91,1,1,1.83402231539593
1,2,2.5,39,1.4,0,1,-0.0870852087648628
1,5,2.2,33,-1.41,1,0,0.665143711522804
0,5,3,33,-0.72,0,0,1.55004590287431
0,1,2.7,31,0.14,1,0,1.59594706501343
1,5,2.4,29,-0.17,1,0,0.525620507207153
0,9,2.6,30,0.89,1,0,1.55359486049848
1,5,2.7,28,-0.02,1,0,0.413967106989751
0,10,2.6,29,-1.18,1,1,1.80195305072299
1,10,2.5,30,-0.43,0,0,0.494937833265362
1,2,2.6,32,-0.8,1,1,0.431540636888727
0,0,3.1,26,-0.05,1,1,1.59492426359764
1,0,3,32,1.22,1,1,-0.124640687303777
0,2,3.4,32,-1.68,1,0,1.57172894247588
1,2,2.2,39,1.72,1,0,-0.00496014656640654
1,1,2.6,29,-1.36,1,0,0.604570637011337
1,5,3.6,30,-0.02,1,0,-0.105795574150702
1,5,2.9,36,1.59,1,0,-0.275098548537757
1,2,2.7,24,0.57,1,0,0.392431799766967
1,5,3.5,32,0.59,1,1,-0.263945576269596
1,5,2.3,35,0.46,1,0,0.318689705152082
1,10,3.4,39,1.61,1,0,-0.731620674485174
1,10,3.6,25,1.73,1,0,-0.362248110940429
1,5,3,32,0.46,1,0,0.0354014869479343
1,5,2.9,34,-0.36,1,0,0.181387571602367
0,0,3,28,1.09,1,0,1.46643048092587
1,5,2.7,35,-0.21,1,0,0.24294967311441
0,0,3.1,26,-0.21,1,0,1.60104581173569
1,2,3,32,0.88,0,0,-0.0426010522510778
1,10,3.3,30,1.39,1,1,-0.27305352827472
1,2,3.1,28,2.23,1,0,-0.229958563991792
0,2,3.6,23,-0.52,1,0,1.53787640408638
1,2,2.9,39,2.6,1,1,-0.625842435405175
1,2,3.6,40,0.24,0,1,-0.546825558935748
1,5,2.6,32,1.44,1,1,0.0394937149724762
1,2,2.8,35,2.36,0,0,-0.354915077585087
1,3,2.5,30,0.18,1,0,0.384319714672339
1,5,2.9,33,0.44,1,0,0.0691065359954286
1,10,3.5,23,0.8,1,1,-0.0204617103900594
1,5,2.6,29,-0.61,1,1,0.495773483822827
1,5,2.7,32,-1.04,1,0,0.463192683319319
0,2,3,35,0.05,0,0,1.47025219884113
1,5,2.4,27,-0.45,1,1,0.556150185510288
1,5,2.1,41,0.71,1,1,0.199674129981082
1,5,2.5,30,-0.69,1,1,0.551010581660184
1,10,2.4,29,0.49,1,0,0.41176698832822
1,2,3.1,34,1.52,1,1,-0.309553313739989
1,2,3.2,32,1.14,1,0,-0.213493118499729
1,5,3,26,1.49,1,0,0.021517016194984
0,10,3.4,30,-2.6,1,0,1.72408644336646
1,5,3.7,40,-0.39,0,1,-0.437653855927335
1,9,4,46,1.12,0,0,-1.26214995056875
1,1,3.6,44,0.57,0,1,-0.782796648230181
1,1,3.3,33,-0.82,1,1,0.114724228093951
1,5,3.7,47,1.22,0,1,-1.10858320502591
1,2,3.6,35,-0.75,1,1,-0.111678351044083
1,2,3.1,45,-0.82,0,1,-0.153715760577681
1,2,3.2,41,-1.21,0,1,0.0259055402732237
1,2,4,42,0.37,0,0,-0.887925332436661
1,2,3.7,46,1.55,0,0,-1.18348124183966
1,2,2.6,46,1.22,0,0,-0.343468986535694
1,2,3.4,45,-1.27,0,1,-0.236474202136814
1,6,3.6,45,1.59,0,1,-1.05690598137662
1,10,3.6,48,0.93,0,0,-1.00996657845104
1,2,3.7,41,0.19,0,0,-0.590977037508788
1,2,3.6,41,-0.46,0,0,-0.369351048440821
1,2,3.6,45,1.83,0,0,-1.10164382412402
1,9,3.6,46,0.87,0,1,-0.892716564181141
0,2,3.8,45,-1.31,0,1,1.27393767940549
1,10,3.4,45,-2.96,0,1,0.145146449467174
1,3,3.8,43,-0.33,0,0,-0.628856385670988
1,5,3.4,41,0.3,1,0,-0.45347837440788
1,5,3.5,43,-0.53,0,0,-0.40669332923385
1,4,3.5,41,-0.65,0,1,-0.30197156048746
1,6,3.2,44,2.33,0,1,-0.908943822588225
0,9,3.2,34,-1.48,1,1,1.56794752158375
1,2,3.5,47,0.62,0,1,-0.845468342209163
1,2,3.9,45,0.09,1,1,-0.877527779643223
1,2,3.9,39,0.23,0,0,-0.706952692141642
0,0,3.7,45,-1.47,0,0,1.31226163079081
1,6,3.6,34,0.98,0,1,-0.491870432688332
1,3,3.5,45,-1.14,0,1,-0.299026935967575
1,2,3.8,39,-0.27,0,1,-0.493872394004793
1,5,3.6,42,-0.54,0,1,-0.390622824258375
1,5,3.6,39,-0.09,0,0,-0.404221553102485
1,1,3.8,29,-0.72,1,1,-0.0317628036541302
1,2,3.1,28,-1.24,1,0,0.449550108626713
1,5,3.1,42,-0.57,0,1,-0.116147492474955
0,6,2.6,29,-1.1,1,0,1.78270365730054
1,2,3.6,42,-0.33,0,1,-0.45399723189519
1,2,3.6,44,-0.55,0,0,-0.468383264802832
1,1,3.8,42,0.28,0,1,-0.731221972494783
1,5,3.3,40,-0.78,0,0,-0.0952347696116678
1,5,3.6,42,0.27,0,0,-0.595663791327549
1,5,3.7,34,-1.87,1,0,0.0669280135824959
1,6,3.6,44,0.1,0,0,-0.639970945458361
1,2,3.9,24,-1.21,1,0,0.158563878036702
1,5,3.4,38,-2.64,1,1,0.287187750161686
1,5,3.5,36,-0.91,1,0,-0.0817511621053977
1,1,3.6,46,1.5,0,0,-1.05493011599989
1,5,3,42,-0.76,0,1,-0.00154452218297636
1,5,3.1,48,0.99,1,1,-0.682523791294167
0,0,3.7,41,-0.94,1,0,1.31678520151268
1,6,3.6,37,0.32,0,1,-0.466881982010525
1,0,3.7,37,-0.19,0,1,-0.376957578991538
1,1,3.7,43,-0.85,0,1,-0.419244999085663
1,6,3.2,44,-1.08,0,1,-0.101142861662093
1,1,2.9,45,0.52,0,1,-0.321693496959487
1,6,3.2,41,0.13,0,0,-0.292478761506389
1,5,3.7,39,0.38,0,1,-0.602236435451538
1,5,3.9,41,0.61,0,1,-0.872325514078656
1,5,3.5,40,-0.47,1,0,-0.288220751909702
1,10,3.5,41,-1.08,1,0,-0.187269106883937
1,5,3.9,44,0.54,0,1,-0.945805048968727
1,5,3.2,45,-0.15,0,1,-0.357268297597021
1,6,3.7,39,-0.72,0,0,-0.32837915709594
1,5,3.7,42,0.07,0,1,-0.626901973707667
1,5,3.6,42,-0.16,0,1,-0.492931739381223
1,5,3.4,39,0.1,0,0,-0.34130379788145
1,5,3.2,44,0.99,0,0,-0.583941222739804
1,1,3.7,43,0.77,0,1,-0.849547358435296
1,5,3.7,44,0.77,0,1,-0.892134563139887
1,6,3.1,42,-0.22,0,1,-0.16165031034434
1,5,3.7,42,-0.03,0,0,-0.605942653125302
1,0,3.6,40,0.45,0,0,-0.567900328060707
1,5,3.8,42,0.51,0,1,-0.803730730766408
1,1,3.5,46,-0.31,0,0,-0.557169131012055
1,5,3.5,42,0.2,0,1,-0.521051756739292
1,5,3.8,44,1.08,0,0,-1.03974161863182
1,5,3.3,46,1.72,0,1,-0.915475702489934
1,1,3.4,46,1.5,0,0,-0.939240494059255
1,5,3.5,46,0.51,0,1,-0.76291629268617
1,0,3.8,41,-1.36,0,1,-0.334275428021993
1,5,3.7,44,0.22,0,0,-0.71240764840191
1,5,3.3,41,-0.25,0,1,-0.262082795396685
1,5,3.1,41,-1.3,0,0,0.0898162347304627
1,6,3.4,48,1.44,0,0,-1.04327558682809
1,0,3.4,41,-0.92,1,1,-0.177099248801932
1,0,3.6,37,-0.82,1,0,-0.182002314910559
1,5,3.7,48,2.42,0,0,-1.47623775325286
1,1,3.5,35,-0.12,0,0,-0.223779412631946
1,2,3.6,43,0.93,0,1,-0.792740774263576
0,5,3.9,40,-0.12,0,0,1.22985261575456
1,1,3.2,44,1.66,0,1,-0.787244253019846
1,3,3.5,43,-0.6,0,1,-0.375046756725816
1,2,3.4,44,1.53,0,0,-0.893196766057793
1,1,3.4,31,-1.65,1,0,0.265275023884944
0,0,3.7,41,-1.84,0,1,1.38169660586066
1,5,3.4,41,0.54,0,0,-0.507035642205257
1,5,3.6,38,0.26,0,0,-0.443617757483588
1,5,3.6,42,1.34,0,1,-0.890206118931649
1,5,3.5,46,0,0,1,-0.632229981860294
1,5,3.9,40,-0.63,1,0,-0.515314323433265
1,6,3.4,37,0.25,0,1,-0.316877600928836
1,5,3.8,40,0.48,0,1,-0.725079082640911
1,6,3.7,40,-0.16,0,0,-0.520809183373537
1,3,3.9,42,-0.63,0,1,-0.597246289156508
1,5,3.5,44,0.67,1,0,-0.701333872836347
1,5,3.4,41,0.41,0,1,-0.480289858815185
1,5,3.3,42,-0.15,0,0,-0.321698933198241
1,6,3.6,42,1.63,0,0,-0.973261786615224
1,5,3.7,41,0.1,1,0,-0.606517419270925
1,5,3.3,42,1.18,0,1,-0.633669938236039
1,1,3.5,42,0.48,0,0,-0.600135638123581
1,5,3.7,41,0.04,0,0,-0.570421355655281
1,6,3.1,46,1.98,0,1,-0.860114002943282
1,2,3.4,43,-0.02,1,0,-0.443859272273412
0,2,3.1,32,-2.06,0,1,1.69119335143479
1,5,3.7,40,-0.25,0,1,-0.459230286538828
1,5,3.9,39,-0.15,1,1,-0.587075585696063
1,0,3.6,42,1.69,1,1,-0.992470993600941
1,6,3.6,38,0.74,0,0,-0.607533123105998
1,5,3.6,43,0.86,1,0,-0.81396337028006
1,5,3.5,39,1.4,0,1,-0.715089701901803
1,6,3.1,44,0.93,0,1,-0.539976535592727
1,5,3.4,41,-0.6,0,1,-0.253696065848974
1,5,3.4,43,-0.6,0,0,-0.31436237136978
1,5,3.6,41,-1.71,0,0,-0.0939718286269973
1,2,3.3,44,0.01,0,1,-0.436042101864071
1,5,3.6,45,0.9,0,1,-0.906359071977593
1,6,3.6,41,-0.22,0,1,-0.420204533184869
1,5,3,41,1.34,0,1,-0.419713997053187
0,5,3.3,32,-1.01,1,1,1.51906351092736
1,5,3.8,40,0.55,0,0,-0.755538203213691
1,5,3.5,47,-0.6,0,1,-0.48545243193985
1,5,2.8,36,-1.07,0,1,0.336106595666821
1,1,3.3,32,-0.4,0,1,0.0390887031181847
1,1,2.8,39,-0.49,0,1,0.12513594928583
1,5,3.4,29,0.92,0,1,-0.174450567600723
0,0,3,37,0.53,1,1,1.38319733216823
1,5,3.6,35,1.78,0,0,-0.718859363066815
1,1,3.3,29,0.58,0,1,-0.0590131640466256
1,1,2.4,39,-0.47,0,0,0.315403346870585
1,5,3.4,31,0.46,0,1,-0.143828837893811
1,1,3.7,39,1.74,0,0,-0.929806383336853
1,1,3.4,32,-1.21,0,0,0.171242104720881
1,1,2.9,37,-0.66,0,1,0.196604745367199
1,5,3.4,30,-1.07,0,1,0.206212709824123
1,1,2.7,38,-1.07,0,1,0.349673192519949
1,1,3.6,35,-0.24,0,0,-0.214260961161864
1,1,2.5,34,0.74,0,1,0.176198668861013
1,1,2.5,38,-0.91,0,1,0.354268855953181
1,1,3.6,17,-1.54,1,1,0.517722236233474
1,1,3,37,0.51,0,1,-0.109508901133203
1,1,4,43,1.51,0,0,-1.25254862699492
1,10,3.1,36,0.51,0,1,-0.114705518663042
1,5,2.3,36,-0.21,0,1,0.355168417671865
1,1,2.5,41,1.34,0,1,-0.150872485166615
1,1,2.6,26,0.2,0,1,0.445994084293485
1,1,2.8,39,-0.05,0,1,0.0554212299393118
1,1,3.4,36,-0.63,1,0,-0.0435692727879197
1,1,2.6,37,-1.24,0,1,0.388970358045968
1,1,2.6,36,1.6,0,1,-0.104481426277186
1,1,3.2,39,-1.19,0,1,0.0624695188744526
1,1,3.3,37,0.78,0,1,-0.356280280439035
1,5,2.7,39,-1.03,0,1,0.297708948023337
1,1,3.4,33,-0.54,0,0,0.0168884055911405
1,1,3.2,36,1.11,0,1,-0.368036749801784
1,1,3.8,40,1.71,0,0,-1.04392380063192
1,1,3.8,40,1.11,0,0,-0.863463671321833
0,10,3.3,28,-0.4,0,1,1.5223131273287
1,1,2.4,37,0.34,0,0,0.254031951548874
0,2,3.1,35,-0.49,0,1,1.50755646251814
1,5,2.1,35,0.06,0,0,0.446543474984228
1,1,3.3,38,-0.73,0,1,-0.0512194054896749
1,5,3.2,36,-0.47,0,1,0.0100859067878519
1,2,3.3,28,-0.91,0,1,0.260084805348903
1,1,2.9,36,-0.91,0,0,0.234707645368312
1,1,2.6,37,-0.75,0,0,0.338937252962074
0,5,2.6,36,-0.52,0,0,1.60311369505619
1,1,3.3,34,-0.82,0,0,0.110007998994005
1,1,3,36,-0.33,0,1,0.0968748221442913
1,1,3.7,35,-0.49,0,0,-0.22280901767869
1,1,3.3,38,0.18,0,1,-0.262618992916459
1,1,2.7,34,0.39,0,1,0.144553150980269
1,1,3,38,-0.08,0,1,-0.00683692651531016
1,5,4,37,1.88,0,0,-1.0885629408916
1,5,2.9,36,-0.63,0,1,0.172495746623799
1,1,3.7,39,0.78,0,0,-0.679344991292343
1,1,3.6,41,1.41,0,0,-0.849946382309717
1,1,2.6,37,0.06,0,1,0.17664363065666
1,3,2.6,42,0.53,0,1,-0.0224286303187737
1,1,2.7,36,-0.17,0,1,0.208874785358827
1,5,3.5,39,0.46,0,1,-0.496097411497517
1,5,3.4,35,0.99,0,0,-0.404984632445932
1,5,3.8,31,0.53,0,1,-0.401054937179296
1,1,3.5,33,0.5,0,0,-0.302350706232934
1,5,2.7,43,-0.13,0,1,-0.000104141556863104
1,5,3,23,-0.92,0,0,0.496905157297407
1,5,3.3,38,0.43,0,1,-0.330645522293393
1,4,2.9,29,-0.56,1,1,0.365563460437871
0,5,2.7,41,-1.32,0,1,1.60057496070226
1,2,2.6,35,-0.49,1,1,0.331027384756243
1,5,3.5,29,-0.03,0,1,-0.0628204712370772
1,5,2.8,36,-1.98,1,1,0.438892200069728
1,5,3.5,33,-1.15,0,1,0.0855005484948648
0,5,3,28,-1.35,1,1,1.72360221842098
1,5,3,40,0.56,0,1,-0.235657072951974
1,5,3,39,-0.53,0,0,0.0378407196249512
1,1,2.9,41,0.37,0,1,-0.163463232995887
1,5,3.2,31,0.4,1,1,-0.0342908376418244
1,1,2.6,29,-0.86,1,1,0.542187140450316
1,5,3.5,33,0,0,0,-0.140345386231742
0,5,2.4,31,-0.72,0,1,1.78527737963447
1,6,3.3,37,0.96,0,1,-0.420832954691304
1,6,3.4,33,-0.56,0,1,0.0300089948109311
1,5,3.6,34,0.13,0,1,-0.299617801494562
1,5,2.8,38,1.32,0,1,-0.225064061184101
0,2,3.7,34,0.6,0,1,1.26257373934697
1,10,3.2,39,0.56,0,1,-0.323539474600575
0,5,3.4,34,-0.86,0,0,1.48082791081446
1,5,2.9,37,0.92,0,0,-0.142984436106178
1,6,2.8,35,-1.55,1,0,0.408958415677424
1,3,3,37,0.56,1,0,-0.106082236641939
1,5,3.7,43,2.11,0,1,-1.19736864913258
1,1,3.1,36,0.46,0,0,-0.12939580178011
1,10,3.6,35,0.33,0,0,-0.375648466553564
1,5,3.3,41,-0.13,0,0,-0.271530470038812
1,3,3.3,38,1.32,0,1,-0.51625121190175
1,2,3.8,36,-0.06,0,0,-0.43122436254774
1,5,3.3,37,1.78,1,1,-0.618304085248854
1,5,3.1,32,-1.38,1,0,0.330522341271685
1,5,2.9,40,-0.43,1,0,0.025598907116578
1,6,3,37,0.4,0,1,-0.0937251469297997
1,3,3.2,42,-0.46,0,1,-0.210010255786444
1,5,2.8,39,1.42,0,0,-0.271816250600934
0,5,3.3,37,0.6,0,1,1.33048461679436
1,1,2.6,37,1.69,0,1,-0.170050486976066
1,2,3.4,34,0.79,0,0,-0.328023963258021
1,5,3.5,37,1.95,0,1,-0.776820422428373
1,5,3.4,36,0.07,0,1,-0.220456172609327
1,5,3.6,38,0.4,0,1,-0.488592364070747
1,6,2.5,39,0.79,1,1,0.0150653134055808
1,5,3.3,38,1.35,0,1,-0.525136868152641
1,5,2.2,20,-2.09,1,1,0.947648159759646
1,5,3.5,30,0.33,1,1,-0.151374978220236
1,5,3.5,35,0.07,0,0,-0.249797103219707
1,2,2.8,30,0.2,0,0,0.237176342245493
1,5,2.8,41,0.56,0,1,-0.146606231289019
1,5,3.1,38,0.3,0,0,-0.162700281166412
0,5,3.3,32,-1.19,1,0,1.55535980989319
1,5,3.5,38,0.69,0,1,-0.488701151382794
0,5,3.5,36,-0.16,0,1,1.36540001496884
1,5,3.2,38,0.79,1,0,-0.309698778779617
1,5,2.6,34,1.05,0,1,0.073744482010588
1,2,3.5,34,-0.66,0,1,-0.0771750465854311
1,10,2.5,32,0.53,1,0,0.253805984996346
1,5,3.1,40,1.19,0,1,-0.424719648040656
1,10,3.1,44,-0.43,0,1,-0.201684648176954
1,5,2.8,33,-1.32,0,1,0.444712447416118
1,6,3.1,36,1.62,0,1,-0.418840339129918
1,5,3.6,37,1.62,0,0,-0.761964445080991
1,5,3.5,36,-1.81,0,1,0.113679302177002
1,5,3.1,33,0.07,0,0,0.0350347684877516
1,5,3.6,26,-1.05,1,0,0.203620296670341
1,5,2.9,38,0.99,0,1,-0.176816666924229
1,6,3.1,36,-0.49,0,0,0.0760303253953076
1,9,3.4,31,-0.53,1,0,0.0779605044781738
1,6,3.6,30,-0.16,0,0,-0.109126277487183
1,5,2.8,35,0.15,0,0,0.122240191804083
1,5,3.6,38,0.55,0,1,-0.544007793952995
1,1,3.1,38,0.25,0,0,-0.166523778608611
1,1,3,43,0.83,0,1,-0.385194700906366
1,1,3.4,41,-0.74,0,1,-0.207010964344741
1,1,3.2,36,-0.7,0,1,0.0582099311117553
1,1,3.2,35,0.29,0,0,-0.137022805912703
1,1,3.2,35,-0.1,1,1,-0.0173857230185545
1,1,3,41,1.22,0,0,-0.412786037848106
1,1,3.2,36,-1.63,0,0,0.199056819417856
1,1,3.3,40,1.27,0,1,-0.589955488365626
1,1,3.3,32,-0.17,1,1,-0.00328371923583685
1,1,3.6,35,1.33,0,0,-0.598272628148894
1,1,3.6,39,-0.49,0,1,-0.308202924192133
1,1,3.2,38,0.45,0,1,-0.255297949290801
1,1,3.4,36,0.97,0,1,-0.423762812600214
1,1,3.1,38,-0.94,0,1,0.0765786075876643
1,1,3.5,40,0.54,0,1,-0.520563533219465
1,5,3,35,-1.59,0,0,0.325142204359277
1,1,2.8,38,-1.45,0,1,0.324853590444429
1,1,3.2,40,0.08,0,0,-0.224373505341738
1,1,3.9,35,1.47,0,1,-0.831590607242473
1,1,3.5,36,-0.98,0,0,-0.0771911122996294
0,1,3.7,35,-0.79,0,1,1.37534850149724
1,1,2.8,44,-0.07,0,1,-0.0905122877899098
1,1,2.8,40,0.41,0,1,-0.0863020102734295
1,1,3.2,41,1.04,0,1,-0.475102028351449
1,2,3.4,37,0.19,0,0,-0.271923673063154
1,1,3.2,36,-0.05,0,1,-0.0643835625121741
1,5,3.2,37,-0.23,0,0,-0.0792747082197307
1,1,3.7,43,0.88,0,0,-0.831506184920376
1,1,3.7,36,-0.13,0,0,-0.361507457453379
0,1,3.8,37,-0.88,0,0,1.33459617100486
1,1,3.6,37,1.49,0,1,-0.731227203979638
1,1,3.3,37,-0.6,0,0,-0.0677702595318114
1,1,3.3,38,-0.46,0,1,-0.151458758326614
1,1,3.3,37,-1.24,0,0,0.0547736971056781
1,1,3.6,38,1.36,0,0,-0.740824250782752
1,1,3.2,36,0.26,0,1,-0.149932759505709
1,1,3.4,37,0.16,0,1,-0.258117779911132
1,1,2.8,39,1.04,0,1,-0.189441390751328
1,5,3.1,38,0.51,0,0,-0.202184558499345
1,1,3.3,35,0.01,1,0,-0.0896690430824246
1,1,3.6,36,0.94,0,1,-0.556669299714645
1,1,2.9,40,1.36,0,1,-0.352506598997564
1,1,3.5,39,1.61,0,1,-0.762242309491817
1,1,3,41,1.66,0,1,-0.522596156663618
1,1,3.2,35,-0.17,0,1,-0.0218773620585822
1,1,3.5,38,0.58,0,1,-0.494813373515475
1,1,3.3,35,-0.28,0,0,-0.0479946695831478
1,1,3.2,38,0.08,0,1,-0.181044038794321
1,1,3.2,39,-0.52,0,0,-0.0846449831050252
1,1,3.1,36,-0.85,0,1,0.128987802671947
1,1,3.6,36,1.58,0,0,-0.731613848502932
1,1,3.5,38,0.17,0,0,-0.392784057868366
1,1,2.9,38,0.65,0,1,-0.12294831291432
1,1,3.2,37,0.65,0,0,-0.267279340917395
1,1,3.5,37,-1.91,1,0,0.118076626530299
1,1,3.7,36,-0.24,0,1,-0.321606312150355
1,1,3.5,39,1.2,0,1,-0.669270449846178
1,1,3.2,36,-1.56,0,1,0.200175467257925
1,1,3.7,35,0.58,0,0,-0.45797039711788
1,1,3.1,38,-0.1,0,1,-0.0687268549281107
1,1,3.4,34,0.37,0,0,-0.195853981390788
1,1,3.5,36,-1.07,0,0,-0.0252891476961635
1,1,3.7,35,0.72,0,0,-0.521002208619439
1,1,3.5,34,0.05,0,1,-0.191581601011594
1,1,3.4,37,-0.1,0,0,-0.220874194868318
1,1,3.4,38,1.88,0,0,-0.757185103449477
0,0,3,37,0.51,0,0,1.41884475616489
1,1,3.2,42,1.43,0,0,-0.639201512962932
1,1,3.5,35,0.97,0,1,-0.477543657200597
1,1,3.1,37,1.33,0,0,-0.32749638626584
1,1,3.9,35,2.08,0,0,-1.04627763053828
1,1,3.7,34,-0.85,0,1,-0.111751786002261
1,1,4,36,-0.6,0,0,-0.424591923066501
1,1,3,42,-0.59,0,0,-0.0595087721412304
1,1,3.6,34,0.94,1,1,-0.486170742104864
1,1,2.9,41,-0.2,0,1,-0.0498737387466112
1,1,3.2,36,-0.33,0,0,0.0101074930411563
1,1,3.2,39,0.05,0,1,-0.20143991611827
1,1,3.5,35,0.12,0,1,-0.267001238382797
1,1,3.4,39,0.19,0,0,-0.34819503564277
1,1,3.5,36,-0.24,0,1,-0.200333560915166
1,1,3.1,39,-0.03,1,1,-0.126489470458631
1,1,3.5,39,1.11,0,0,-0.667367446468401
1,1,3.3,35,-0.52,0,0,-7.64795472243484e-05
1,10,3.3,36,0.72,0,1,-0.310545826257619
1,1,3.5,35,0.19,0,1,-0.297885936556662
1,7,3.7,35,1.03,0,1,-0.609388027100873
