"","bar_pass_fair","location","UGPA","LSAT","ZFYA","amerind","asian","black","hisp","mexican","other","puerto","white","female","male","u_hat"
"303",1,1,3.4,42,0.99,0,0,0,0,0,0,0,1,1,0,0.444579662245784
"304",1,5,3.6,40,0.73,0,0,0,0,0,0,0,1,0,1,0.524050746060392
"305",1,5,3.8,37,0.6,0,0,0,0,0,0,0,1,0,1,0.492811521200035
"306",1,5,3.6,45,1.35,0,0,0,0,0,0,0,1,0,1,0.804564920794451
"307",1,5,3.2,23,-0.1,0,1,0,0,0,0,0,0,0,1,0.0518434733134279
"308",0,0,2.4,30,-0.89,0,0,0,0,0,0,0,1,0,1,-1.98302018806015
"309",1,2,3,35,0.68,0,0,0,0,0,0,0,1,1,0,-0.108469450058485
"310",0,5,3,20,-1.02,0,0,1,0,0,0,0,0,1,0,-0.95689937824161
"311",0,2,2.8,28,-1.38,0,1,0,0,0,0,0,0,1,0,-1.57948857415703
"312",1,5,2.8,20,-1.19,0,0,0,0,0,0,1,0,1,0,0.000889365990575358
"313",0,2,2.6,45,-0.03,0,0,0,0,0,0,0,1,0,1,-1.7312623141898
"314",1,5,2.8,36,-1.19,0,0,0,0,0,0,0,1,0,1,-0.359100709461377
"315",1,5,3,21,-1.32,0,0,1,0,0,0,0,0,1,0,0.314913419509524
"316",1,5,2.2,28,-0.79,0,1,0,0,0,0,0,0,0,1,-0.314846073177654
"317",1,2,3.3,35,0.9,0,0,0,0,0,0,0,1,0,1,0.246898576201026
"318",1,5,3.4,37,0.43,0,0,0,0,0,0,0,1,0,1,0.22038711858915
"319",1,5,3.2,29,-0.89,0,0,0,0,0,0,1,0,1,0,0.285979914756634
"320",1,0,3.4,33,1.62,0,0,0,0,0,0,0,1,0,1,0.314096803148035
"321",1,5,3.2,36,0.27,0,0,0,0,0,0,0,1,0,1,0.101198423470703
"322",1,6,3.4,42,0.92,0,0,0,0,0,0,0,1,1,0,0.511167596529871
"323",1,5,3.1,27,-1.68,0,1,0,0,0,0,0,0,0,1,-0.169481669574354
"324",1,5,3.3,37,0.03,0,0,0,0,0,0,0,1,0,1,0.131738494185339
"325",1,5,3.3,22,-0.76,0,0,0,0,0,0,1,0,1,0,0.311287013108509
"326",1,5,3.3,33,0.2,0,0,0,0,0,0,0,1,1,0,-0.0613870241500196
"327",0,5,3.3,27,-0.03,0,0,0,0,0,1,0,0,0,1,-1.28225162173235
"328",1,5,3.3,28,-1.32,0,1,0,0,0,0,0,0,0,1,-0.146183500226685
"329",1,2,3.1,35,-0.14,0,0,0,0,0,0,0,1,1,0,-0.107567742219578
"330",0,5,3.3,22,-1.45,0,0,0,0,0,0,0,1,1,0,-1.90545595801724
"331",1,0,3.6,41,0.05,0,0,0,0,0,0,0,1,0,1,0.421482983465527
"332",1,0,3.5,40,0.58,0,0,0,0,0,0,0,1,0,1,0.401825367770928
"333",1,0,3.7,40,-0.43,0,0,0,0,0,0,0,1,1,0,0.266980094138095
"334",0,0,3.3,28,1.37,0,0,1,0,0,0,0,0,1,0,-0.552084379747491
"335",1,0,2.8,47,-0.14,0,0,0,0,0,0,0,1,0,1,-0.0658474616457153
"336",0,0,2.5,38,-1.69,0,0,0,0,0,0,0,1,0,1,-1.96769054244072
"337",1,0,3.3,43,0.87,0,0,0,0,0,0,0,1,1,0,0.34936882907561
"338",1,6,3.4,34,-1.36,0,0,0,0,0,0,0,1,1,0,-0.0753837730445702
"339",1,0,3.4,37,-0.51,0,0,0,0,0,0,0,1,1,0,0.018565280714874
"340",1,3,2.8,35,-0.96,0,0,0,0,0,0,0,1,0,1,-0.381901702308581
"341",1,2,2.4,38,1.38,0,0,0,0,0,0,0,1,0,1,-0.151560662188107
"342",1,0,3.6,44,1.88,0,0,0,0,0,0,0,1,0,1,0.796501442160117
"343",1,0,3.9,32,0.13,0,0,0,0,0,1,0,0,1,0,0.444349578676781
"344",1,3,4,43,0.87,0,0,0,0,0,0,0,1,0,1,0.863554611126821
"345",1,0,3.4,42,0.67,0,0,0,0,0,0,0,1,1,0,0.408508903054605
"346",1,0,3,46,0.27,0,0,0,0,0,0,0,1,0,1,0.263659733581436
"347",1,0,3.5,43,0.58,0,0,0,0,0,0,0,1,1,0,0.425571262264826
"348",1,0,3,43,0.54,0,0,0,0,0,0,0,1,0,1,0.234227641060645
"349",1,0,3.9,42,-1.21,0,0,0,0,0,0,0,1,1,0,0.337882827087529
"350",1,2,2.8,28,-0.76,0,0,0,0,0,0,0,1,0,1,-0.460503742680343
"351",0,0,3.5,27,-1.54,1,0,0,0,0,0,0,0,0,1,-0.983398806341202
"352",1,0,3.3,46,-0.76,0,0,0,0,0,0,0,1,0,1,0.0625127289133799
"353",1,0,3.5,45,0.87,0,0,0,0,0,0,0,1,0,1,0.5496195674711
"354",1,0,3.7,42,1.92,0,0,0,0,0,0,0,1,0,1,0.919721018152776
"355",1,3,3.6,42,0.81,0,0,0,0,0,0,0,1,0,1,0.59345441330186
"356",1,0,3.2,45,-0.16,0,0,0,0,0,0,0,1,1,0,0.222579938379847
"357",1,0,3.5,42,0.71,0,0,0,0,0,0,0,1,1,0,0.476175803209039
"358",1,0,3.4,45,-1.25,0,1,0,0,0,0,0,0,1,0,0.343638408111326
"359",1,0,3.4,44,-0.33,0,0,0,0,0,0,0,1,0,1,0.308331264000311
"360",1,0,3.6,35,-1.36,0,0,0,1,0,0,0,0,1,0,0.442254458510863
"361",0,0,2.7,34,-1.56,0,0,1,0,0,0,0,0,0,1,-0.882266693851176
"362",1,5,2.7,32,0.71,0,0,1,0,0,0,0,0,1,0,0.642702517614124
"363",1,0,3,47,0.71,0,0,0,0,0,0,0,1,1,0,0.253036370094324
"364",0,0,3,39,-1.32,0,0,0,0,0,0,0,1,1,0,-1.75494982632391
"365",1,0,3.5,41,1.84,0,0,0,0,0,0,0,1,1,0,0.612357464189133
"366",1,0,3.2,44,1.08,0,0,0,0,0,0,0,1,0,1,0.357150357686441
"367",0,0,3.6,39,-1.73,0,0,0,0,0,0,0,1,1,0,-1.6880616119592
"368",1,0,3.3,43,1.82,0,0,0,0,0,0,0,1,1,0,0.550155158051225
"369",1,5,3.6,42,1.39,0,0,0,0,0,0,0,1,1,0,0.66198212147838
"370",1,1,3.7,48,1.26,0,0,0,0,0,0,0,1,1,0,0.879960323222005
"371",1,2,2.5,33,-0.32,0,0,0,0,0,0,0,1,0,1,-0.451012917481989
"372",1,0,3.8,40,-0.18,0,0,0,0,0,0,0,1,1,0,0.414627003240672
"373",1,0,3.4,38,-0.74,0,0,0,0,0,0,0,1,1,0,0.009252814880613
"374",1,0,3.6,40,0.09,0,0,0,0,0,0,0,1,1,0,0.327324917389708
"375",1,0,3,44,-0.9,0,1,0,0,0,0,0,0,1,0,0.200565428312681
"376",0,0,3.3,43,-0.16,0,1,0,0,0,0,0,0,1,0,-1.06572080881062
"377",1,0,3.4,47,1.22,0,1,0,0,0,0,0,0,0,1,0.957835257729441
"378",1,0,3.6,42,1.45,0,0,0,0,0,0,0,1,1,0,0.697631615493373
"379",1,0,3.9,38,0.6,0,0,0,0,0,0,0,1,0,1,0.738242572528306
"380",1,2,2.5,35,-0.24,0,0,0,0,0,0,0,1,1,0,-0.431218720882721
"381",1,0,3.7,37,1.04,0,0,0,0,0,0,0,1,1,0,0.485866937570573
"382",1,0,3.5,42,0.69,0,0,0,0,0,0,0,1,1,0,0.528990079199977
"383",1,0,3.1,46,-0.57,0,0,0,1,0,0,0,0,1,0,0.41431563861186
"384",1,0,3.6,42,-0.92,0,0,0,0,0,0,0,1,0,1,0.141076037116771
"385",1,0,3.3,45,0.6,0,0,0,0,0,0,0,1,0,1,0.405390831586722
"386",1,0,3.7,40,-0.66,0,0,0,0,0,1,0,0,1,0,0.431884659772861
"387",1,0,3.2,43,-1.07,0,0,0,0,0,0,0,1,0,1,0.0412609479867065
"388",1,0,3.7,42,1.22,0,1,0,0,0,0,0,0,1,0,0.881422168681665
"389",0,0,3.7,39,-1.5,0,0,0,0,0,0,0,1,0,1,-1.61518064894701
"390",1,0,3.1,47,1.32,0,0,0,0,0,0,0,1,0,1,0.472307260493956
"391",1,0,3.8,41,-0.51,0,0,0,0,0,0,0,1,1,0,0.269065561097721
"392",1,0,3.6,33,-0.99,0,0,0,0,0,0,0,1,0,1,0.0366334085982807
"393",1,0,3.4,42,-0.08,0,0,0,0,0,0,0,1,1,0,0.158261784139342
"394",1,0,3.3,46,1.04,0,0,0,0,0,0,0,1,1,0,0.551009554226332
"395",0,0,3.5,37,-1.69,0,0,0,0,0,0,0,1,1,0,-1.70283671022389
"396",1,5,3.6,41,0.85,0,1,0,0,0,0,0,0,1,0,0.68318719496524
"397",1,0,3.4,42,-0.16,0,0,0,0,0,0,0,1,0,1,0.296370298180836
"398",0,0,2.4,28,-1.54,0,0,1,0,0,0,0,0,0,1,-1.01657163560383
"399",1,0,3.6,44,0.77,0,0,0,0,0,0,0,1,0,1,0.740462346068294
"400",1,0,3.6,40,0.67,0,0,0,0,0,0,0,1,0,1,0.50041855890878
"401",0,0,2.5,37,-1.67,0,0,0,1,0,0,0,0,0,1,-1.34039538997842
"402",1,0,3.7,39,1.37,0,0,0,0,0,0,0,1,0,1,0.632461559382146
"403",1,2,2.6,28,-0.95,0,0,0,0,0,0,0,1,1,0,-0.606959922263294
"404",0,0,3.2,44,-1.69,0,0,0,0,0,0,0,1,0,1,-1.7086402852909
"405",1,0,3,46,0.95,0,0,0,0,0,0,0,1,1,0,0.285228621697663
"406",1,0,3.7,40,-0.22,0,0,0,0,0,0,0,1,0,1,0.446373606837588
"407",1,0,3.5,46,2.11,0,0,0,0,0,0,0,1,1,0,0.923026553498843
"408",1,0,2.5,42,-0.59,0,0,1,0,0,0,0,0,0,1,0.611579367066891
"409",1,2,3,37,1.72,0,0,0,0,0,0,0,1,0,1,0.274151846488833
"410",1,2,2.9,39,1.67,0,0,0,0,0,0,0,1,0,1,0.255988799448111
"411",1,2,2.5,31,0.02,0,0,0,0,0,0,0,1,1,0,-0.462984563338544
"412",1,0,3.3,32,0.56,0,0,0,0,0,0,0,1,1,0,-0.00540378337190476
"413",1,2,2.9,41,0.74,0,0,0,0,0,0,0,1,0,1,0.120953528957493
"414",1,2,2.9,30,-0.59,0,0,0,0,0,0,0,1,0,1,-0.378892042479326
"415",1,2,3.2,37,-0.32,0,0,0,0,0,0,0,1,0,1,0.0591890638689474
"416",1,0,3.8,36,0.99,0,0,0,0,0,0,0,1,0,1,0.641914509483187
"417",1,2,3.1,36,-0.37,0,0,0,0,0,0,0,1,0,1,-0.170453213105747
"418",1,2,2.9,39,0.49,0,0,0,0,0,0,0,1,0,1,0.0775015662604641
"419",1,2,3.2,29,-0.88,0,0,0,0,0,0,0,1,1,0,-0.305311118709603
"420",1,2,3.3,33,0.03,0,0,0,0,0,0,0,1,1,0,-0.0405509459508378
"421",1,2,3.4,34,-0.94,0,0,0,0,0,0,0,1,0,1,-0.0554841914214191
"422",1,9,2.8,38,-0.58,0,0,0,0,0,0,0,1,1,0,-0.218354266486984
"423",1,2,2.5,37,0.14,0,0,0,0,0,0,0,1,0,1,-0.315898768161247
"424",1,2,2.8,34,-0.55,0,0,0,0,0,0,0,1,1,0,-0.321704923298438
"425",1,2,3.5,26,0.72,0,0,0,0,0,0,0,1,0,1,0.0634535012618222
"426",1,2,2.8,34,-0.16,0,0,0,0,0,0,0,1,0,1,-0.229844358119846
"427",1,2,2.7,38,1.15,0,0,0,0,0,0,0,1,0,1,0.0731617710090093
"428",1,2,2.6,38,-0.78,0,0,0,0,0,0,0,1,0,1,-0.36792377803377
"429",1,2,2.9,35,0.22,0,0,0,0,0,0,0,1,0,1,-0.152485444630443
"430",1,2,3.5,35,1.08,0,0,0,0,0,0,0,1,1,0,0.330655443203634
"431",1,2,2.7,46,0.8,0,0,0,0,0,0,0,1,1,0,0.124034076928256
"432",1,2,3,35,0.53,0,0,0,0,0,0,0,1,1,0,0.0192185228731225
"433",1,2,2.1,33,-0.62,0,0,0,0,0,0,0,1,0,1,-0.513851565075536
"434",1,2,3.2,35,0.92,0,0,0,0,0,0,0,1,0,1,0.0682675873749354
"435",1,2,3.3,28,0.37,0,0,0,0,0,0,0,1,1,0,-0.0972303928434041
"436",1,2,2.9,36,0.28,0,0,0,0,0,0,0,1,0,1,-0.0494584575794222
"437",1,2,2.9,35,0.09,0,0,0,0,0,0,0,1,1,0,-0.0837667775415416
"438",1,2,3.8,32,-0.39,0,0,0,0,0,0,0,1,1,0,0.106460763114496
"439",1,2,2.9,32,0.68,0,0,0,0,0,0,0,1,1,0,-0.114327011433516
"440",1,2,3.3,40,0.34,0,0,0,0,0,0,0,1,0,1,0.265743600106228
"441",1,2,3.9,31,0.14,0,0,0,0,0,0,0,1,1,0,0.290137281826943
"442",1,2,3.6,35,-0.33,0,0,0,0,0,0,0,1,0,1,0.272967341346337
"443",1,2,3.1,32,-0.9,0,0,0,0,0,0,0,1,1,0,-0.322286184682087
"444",0,2,2.5,29,-0.25,0,0,1,0,0,0,0,0,1,0,-0.922800663075302
"445",1,3,3.4,40,1.86,0,0,0,0,0,0,0,1,1,0,0.669491018486964
"446",1,5,3.5,27,-0.93,0,0,1,0,0,0,0,0,0,1,0.628339669591778
"447",1,5,3.3,30,0.29,0,0,1,0,0,0,0,0,1,0,0.820269971562296
"448",0,5,2.2,31,0.21,0,0,1,0,0,0,0,0,0,1,-0.927852008590969
"449",0,2,2.7,23,-1.56,0,0,1,0,0,0,0,0,1,0,-1.13710409464567
"450",0,5,1.9,30,-0.02,0,1,0,0,0,0,0,0,0,1,-1.65203251393271
"451",1,5,3.2,29,1.12,0,0,1,0,0,0,0,0,1,0,0.965312854356897
"452",1,2,2.3,33,0.16,0,0,1,0,0,0,0,0,1,0,0.419988765727659
"453",0,5,2.7,29,0.16,0,1,0,0,0,0,0,0,1,0,-1.43817036481843
"454",1,2,3.2,39,1.03,0,0,1,0,0,0,0,0,1,0,1.10480695172162
"455",0,9,2.9,32,-0.57,0,0,1,0,0,0,0,0,0,1,-0.735878639292549
"456",1,6,3,37,-0.04,0,0,0,0,0,0,0,1,0,1,0.0952946614070414
"457",1,2,3,30,0.77,0,0,0,0,0,0,0,1,1,0,-0.170283571257926
"458",0,9,2.8,27,-1.06,0,0,1,0,0,0,0,0,1,0,-0.918083203165665
"459",1,5,2.1,29,-0.56,0,0,1,0,0,0,0,0,0,1,0.278118170224256
"460",1,2,3.3,36,0.55,0,0,0,0,0,0,0,1,1,0,0.18812079105385
"461",0,2,2.8,30,0.05,0,1,0,0,0,0,0,0,1,0,-1.35559476903373
"462",1,5,2.1,32,0.76,0,0,1,0,0,0,0,0,1,0,0.413976837074491
"463",1,2,3.6,23,0.69,0,0,0,0,0,0,0,1,0,1,-0.0122225383066448
"464",0,5,2.9,31,-0.9,0,0,1,0,0,0,0,0,1,0,-0.891573416509689
"465",0,1,2.9,31,-1.69,0,0,1,0,0,0,0,0,0,1,-0.890315097330397
"466",0,2,2.7,29,-1.03,0,0,1,0,0,0,0,0,0,1,-0.93274814950037
"467",1,5,2.8,28,-0.09,0,0,1,0,0,0,0,0,0,1,0.570740501950993
"468",1,5,1.7,40,0.52,0,0,0,0,0,0,0,1,0,1,-0.455279701873915
"469",0,5,3.6,29,-0.58,0,0,0,1,0,0,0,0,1,0,-1.08273116806587
"470",1,5,2.5,29,0.56,0,0,0,1,0,0,0,0,0,1,0.115535095508178
"471",1,5,3.3,34,-1.24,0,0,1,0,0,0,0,0,1,0,0.73225853535784
"472",1,5,3.4,30,0.71,0,0,1,0,0,0,0,0,0,1,1.03420472551942
"473",0,0,2.2,28,-0.31,0,0,1,0,0,0,0,0,1,0,-1.07962402695894
"474",0,2,2.2,36,-0.55,0,0,1,0,0,0,0,0,1,0,-1.03019153232353
"475",1,1,2.8,31,0.02,0,0,1,0,0,0,0,0,0,1,0.589572442793776
"476",0,5,2.2,31,-0.48,0,0,1,0,0,0,0,0,1,0,-1.066812397792
"477",1,6,2.3,35,1.69,0,0,0,0,0,0,0,1,0,1,-0.154992891467155
"478",1,2,3.2,35,0.78,0,0,1,0,0,0,0,0,1,0,0.955385293751309
"479",1,5,3.2,34,0.97,0,0,1,0,0,0,0,0,1,0,0.868110960013876
"480",0,5,2.8,30,-0.69,0,1,0,0,0,0,0,0,0,1,-1.4237371885699
"481",1,6,2.7,37,-0.64,0,0,0,0,0,0,0,1,1,0,-0.32264113838591
"482",1,2,1.9,34,-0.93,0,0,0,0,0,0,0,1,0,1,-0.716135464533553
"483",1,2,2.7,36,0.78,0,0,0,0,0,0,0,1,0,1,-0.000239724686440808
"484",0,5,3.6,26,0.03,0,0,1,0,0,0,0,0,1,0,-0.593495915000254
"485",1,2,3.9,28,0.6,0,0,0,0,0,0,0,1,0,1,0.429370711104865
"486",1,5,2.9,26,-0.14,0,0,1,0,0,0,0,0,1,0,0.58352222021363
"487",0,6,2.8,26,-2.14,0,0,1,0,0,0,0,0,1,0,-1.06704181514881
"488",1,5,2.1,32,-0.62,0,0,1,0,0,0,0,0,1,0,0.320467911342696
"489",0,2,2.7,20,-0.93,0,0,1,0,0,0,0,0,1,0,-1.08602164541547
"490",0,9,2.4,31,-0.06,0,0,0,0,0,0,0,1,0,1,-1.95535823789256
"491",1,9,3.7,33,-0.55,0,0,1,0,0,0,0,0,1,0,1.03806448317993
"492",1,2,2.7,35,-0.28,0,0,0,0,0,0,0,1,1,0,-0.349012149635532
"493",1,5,2,31,-0.68,0,0,1,0,0,0,0,0,0,1,0.210370020222532
"494",1,5,3.5,23,0.21,0,0,1,0,0,0,0,0,0,1,0.861601686609049
"495",1,6,2.7,29,-0.04,0,0,1,0,0,0,0,0,1,0,0.514865373796723
"496",0,5,2.2,32,-0.91,0,0,1,0,0,0,0,0,0,1,-1.05008933963791
"497",1,2,2.5,39,1.4,0,0,0,0,0,0,0,1,0,1,0.00947314848662703
"498",1,5,2.2,33,-1.41,0,0,1,0,0,0,0,0,1,0,0.165999626473732
"499",0,5,3,33,-0.72,0,0,0,0,0,0,0,1,1,0,-1.72184482924782
"500",0,1,2.7,31,0.14,0,1,0,0,0,0,0,0,1,0,-1.38290831748984
"501",1,5,2.4,29,-0.17,0,0,1,0,0,0,0,0,1,0,0.412993863543305
"502",0,8,2.6,30,0.89,0,0,1,0,0,0,0,0,1,0,-0.820235232103953
"503",1,5,2.7,28,-0.02,0,0,1,0,0,0,0,0,1,0,0.445198233637955
"504",0,9,2.6,29,-1.18,0,0,1,0,0,0,0,0,0,1,-0.93228085145646
"505",1,2,2.6,32,-0.8,0,0,1,0,0,0,0,0,0,1,0.437735339121098
"506",0,0,3.1,26,-0.05,0,0,1,0,0,0,0,0,0,1,-0.754941812478653
"507",1,0,3,32,1.22,0,0,1,0,0,0,0,0,0,1,0.90844136442485
"508",0,2,3.4,32,-1.68,0,0,1,0,0,0,0,0,1,0,-0.737903538464348
"509",1,2,2.2,39,1.72,0,0,1,0,0,0,0,0,1,0,0.763952507560484
"510",1,1,2.6,29,-1.36,0,0,1,0,0,0,0,0,1,0,0.332676758241457
"511",1,5,3.6,30,-0.02,0,0,1,0,0,0,0,0,1,0,1.02461913477779
"512",1,5,2.9,36,1.59,0,0,1,0,0,0,0,0,1,0,1.010115991524
"513",1,5,3.5,32,0.59,0,0,1,0,0,0,0,0,0,1,1.05357674844069
"514",1,5,2.3,35,0.46,0,0,1,0,0,0,0,0,1,0,0.430068751876788
"515",1,9,3.4,39,1.61,0,0,1,0,0,0,0,0,1,0,1.26353770396344
"516",1,5,2.9,34,-0.36,0,0,1,0,0,0,0,0,1,0,0.697210491841672
"517",0,0,3,28,1.09,0,0,1,0,0,0,0,0,1,0,-0.776405862630264
"518",0,0,3.1,26,-0.21,0,1,0,0,0,0,0,0,1,0,-1.29432067668175
"519",1,2,3.1,28,2.23,0,0,1,0,0,0,0,0,1,0,0.933444325296929
"520",1,5,2.6,32,1.44,0,0,1,0,0,0,0,0,0,1,0.687667827145189
"521",1,2,2.8,35,2.36,0,0,0,0,0,0,0,1,1,0,0.0875500311295656
"522",1,3,2.5,30,0.18,0,0,1,0,0,0,0,0,1,0,0.457064260571384
"523",1,5,2.9,33,0.44,0,0,1,0,0,0,0,0,1,0,0.714975541046126
"524",1,9,3.5,23,0.8,0,0,1,0,0,0,0,0,0,1,1.0656121999792
"525",1,5,2.7,32,-1.04,0,0,1,0,0,0,0,0,1,0,0.419659890947703
"526",0,2,3,35,0.05,0,0,0,0,0,0,0,1,1,0,-1.70033596897689
"527",1,5,2.4,27,-0.45,0,0,1,0,0,0,0,0,0,1,0.3246016361392
"528",1,5,2.1,41,0.71,0,0,1,0,0,0,0,0,0,1,0.655863096432277
"529",1,9,2.4,29,0.49,0,0,1,0,0,0,0,0,1,0,0.517343905268204
"530",1,2,3.2,32,1.14,0,0,1,0,0,0,0,0,1,0,0.957242905807489
"531",1,5,3,26,1.49,0,0,1,0,0,0,0,0,1,0,0.781546347173901
"532",0,9,3.4,30,-2.6,0,0,1,0,0,0,0,0,1,0,-0.801446593083765
"533",1,5,3.7,40,-0.39,0,0,0,0,0,0,0,1,0,1,0.330731805736494
"534",1,8,4,46,1.12,0,0,0,0,0,0,0,1,1,0,1.08746841300155
"535",1,1,3.6,44,0.57,0,0,0,0,0,0,0,1,0,1,0.522498008835555
"536",1,1,3.3,33,-0.82,0,0,1,0,0,0,0,0,0,1,0.679180728780283
"537",1,5,3.7,47,1.22,0,0,0,0,0,0,0,1,0,1,0.908349996681212
"538",1,2,3.6,35,-0.75,0,0,1,0,0,0,0,0,0,1,0.920506048311483
"539",1,2,3.2,41,-1.21,0,0,0,0,0,0,0,1,0,1,-0.07098174065134
"540",1,2,4,42,0.37,0,0,0,0,0,0,0,1,1,0,0.694231914879825
"541",1,2,2.6,46,1.22,0,0,0,0,0,0,0,1,1,0,0.0901981328783994
"542",1,2,3.4,45,-1.27,0,0,0,0,0,0,0,1,0,1,0.0748410566311678
"543",1,6,3.6,45,1.59,0,0,0,0,0,0,0,1,0,1,0.78346723513107
"544",1,9,3.6,48,0.93,0,0,0,0,0,0,0,1,1,0,0.719614371172118
"545",1,2,3.7,41,0.19,0,0,0,0,0,0,0,1,1,0,0.455612824605215
"546",1,2,3.6,41,-0.46,0,0,0,0,0,0,0,1,1,0,0.194380586796044
"547",1,2,3.6,45,1.83,0,0,0,0,0,0,0,1,1,0,0.794572804647612
"548",1,8,3.6,46,0.87,0,0,0,0,0,0,0,1,0,1,0.836624978381942
"549",0,2,3.8,45,-1.31,0,0,0,0,0,0,0,1,0,1,-1.56942254692498
"550",1,9,3.4,45,-2.96,0,0,0,0,0,0,0,1,0,1,-0.108635940294413
"551",1,3,3.8,43,-0.33,0,0,0,0,0,0,0,1,1,0,0.509071048266393
"552",1,5,3.4,41,0.3,0,0,0,0,0,1,0,0,1,0,0.497148387253729
"553",1,4,3.5,41,-0.65,0,0,0,0,0,0,0,1,0,1,0.230200619538175
"554",1,6,3.2,44,2.33,0,0,0,0,0,0,0,1,0,1,0.697744407045688
"555",0,8,3.2,34,-1.48,0,0,1,0,0,0,0,0,0,1,-0.780095984375191
"556",1,2,3.9,45,0.09,0,0,0,1,0,0,0,0,0,1,1.03408667929002
"557",1,2,3.9,39,0.23,0,0,0,0,0,0,0,1,1,0,0.566528526834085
"558",0,0,3.7,45,-1.47,0,0,0,0,0,0,0,1,1,0,-1.49489504030153
"559",1,6,3.6,34,0.98,0,0,0,0,0,0,0,1,0,1,0.387364640438087
"560",1,3,3.5,45,-1.14,0,0,0,0,0,0,0,1,0,1,0.23077231463796
"561",1,2,3.8,39,-0.27,0,0,0,0,0,0,0,1,0,1,0.3596369325561
"562",1,5,3.6,39,-0.09,0,0,0,0,0,0,0,1,1,0,0.2698323837784
"563",1,1,3.8,29,-0.72,0,0,0,0,0,1,0,0,0,1,0.260091621775651
"564",1,2,3.1,28,-1.24,0,0,1,0,0,0,0,0,1,0,0.459225855312945
"565",1,2,3.6,42,-0.33,0,0,0,0,0,0,0,1,0,1,0.32088247927921
"566",1,1,3.8,42,0.28,0,0,0,0,0,0,0,1,0,1,0.657147255526479
"567",1,5,3.6,42,0.27,0,0,0,0,0,0,0,1,1,0,0.356600323551346
"568",1,6,3.6,44,0.1,0,0,0,0,0,0,0,1,1,0,0.429602433395405
"569",1,2,3.9,24,-1.21,0,0,1,0,0,0,0,0,1,0,0.806562624788563
"570",1,5,3.4,38,-2.64,0,0,1,0,0,0,0,0,0,1,0.531212092175736
"571",1,5,3.5,36,-0.91,0,0,1,0,0,0,0,0,1,0,0.954551215540231
"572",1,1,3.6,46,1.5,0,0,0,0,0,0,0,1,1,0,0.695699910376063
"573",1,5,3,42,-0.76,0,0,0,0,0,0,0,1,0,1,-0.0653516576043509
"574",1,5,3.1,48,0.99,0,0,0,1,0,0,0,0,0,1,0.754741973164539
"575",0,0,3.7,41,-0.94,0,0,0,1,0,0,0,0,1,0,-0.921339325684358
"576",1,6,3.6,37,0.32,0,0,0,0,0,0,0,1,0,1,0.390866676405782
"577",1,0,3.7,37,-0.19,0,0,0,0,0,0,0,1,0,1,0.284573884832783
"578",1,1,3.7,43,-0.85,0,0,0,0,0,0,0,1,0,1,0.365851276913762
"579",1,6,3.2,44,-1.08,0,0,0,0,0,0,0,1,0,1,-0.0441843711209657
"580",1,1,2.9,45,0.52,0,0,0,0,0,0,0,1,0,1,0.0949060511609443
"581",1,6,3.2,41,0.13,0,0,0,0,0,0,0,1,1,0,0.152895952251797
"582",1,9,3.5,41,-1.08,0,0,0,1,0,0,0,0,1,0,0.540002051524695
"583",1,5,3.9,44,0.54,0,0,0,0,0,0,0,1,0,1,0.788025910217323
"584",1,5,3.2,45,-0.15,0,0,0,0,0,0,0,1,0,1,0.158789887698519
"585",1,5,3.7,42,0.07,0,0,0,0,0,0,0,1,0,1,0.511463971100604
"586",1,5,3.6,42,-0.16,0,0,0,0,0,0,0,1,0,1,0.475229712635326
"587",1,1,3.7,43,0.77,0,0,0,0,0,0,0,1,0,1,0.659047519338389
"588",1,5,3.7,44,0.77,0,0,0,0,0,0,0,1,0,1,0.656903016836115
"589",1,6,3.1,42,-0.22,0,0,0,0,0,0,0,1,0,1,0.116637109729524
"590",1,5,3.7,42,-0.03,0,0,0,0,0,0,0,1,1,0,0.380005223515229
"591",1,0,3.6,40,0.45,0,0,0,0,0,0,0,1,1,0,0.37304759037963
"592",1,5,3.8,42,0.51,0,0,0,0,0,0,0,1,0,1,0.702156652743261
"593",1,1,3.5,46,-0.31,0,0,0,0,0,0,0,1,1,0,0.31571419377884
"594",1,5,3.5,42,0.2,0,0,0,0,0,0,0,1,0,1,0.366109845126501
"595",1,5,3.8,44,1.08,0,0,0,0,0,0,0,1,1,0,0.79199906749146
"596",1,5,3.3,46,1.72,0,0,0,0,0,0,0,1,0,1,0.780390939416741
"597",1,1,3.4,46,1.5,0,0,0,0,0,0,0,1,1,0,0.659175703557636
"598",1,5,3.5,46,0.51,0,0,0,0,0,0,0,1,0,1,0.527124101428332
"599",1,0,3.8,41,-1.36,0,0,0,0,0,0,0,1,0,1,0.349487731565124
"600",1,5,3.3,41,-0.25,0,0,0,0,0,0,0,1,0,1,0.131731929579134
"601",1,5,3.1,41,-1.3,0,0,0,0,0,0,0,1,1,0,-0.104714565182376
"602",1,6,3.4,48,1.44,0,0,0,0,0,0,0,1,1,0,0.711994744423136
"603",1,0,3.4,41,-0.92,0,1,0,0,0,0,0,0,0,1,0.368299963867323
"604",1,0,3.6,37,-0.82,0,1,0,0,0,0,0,0,1,0,0.360231385993424
"605",1,5,3.7,48,2.42,0,0,0,0,0,0,0,1,1,0,1.14201326791785
"606",1,1,3.5,35,-0.12,0,0,0,0,0,0,0,1,1,0,0.135787393949946
